Name,ID,Weight
Bill Cartwright,76362,15
Gene Englund,76677,1
Rich Rinaldi,77965,3
Gary Bradds,76227,2
Aleksej Pokusevski,1630197,4
Hal Uplinger,78393,1
Greg Howard,77066,2
Johnny Macknowski,77436,2
Art Long,1609,3
Isaac Stallworth,78239,5
Charles Claxton,1127,1
Allen Crabbe,203459,7
Bruce Kuczenski,77318,1
Dontonio Wingfield,112,4
Darnell Mee,1577,2
Larry Siegfried,78147,9
Ralph Ogden,77748,1
TyTy Washington Jr.,1631102,2
Peter Aluma,1824,1
Jordan McLaughlin,1629162,5
Jesse Dark,76509,1
Ricky Rubio,201937,12
Del Beshore,76159,2
Kerry Kittles,954,8
Jay Scrubb,1630206,3
Trae Young,1629027,6
Rodney Carney,200760,5
Cam Whitmore,1641715,1
Carl Landry,201171,9
Joe Courtney,1432,4
Jack Rocker,78002,1
Hakim Warrick,101124,8
Aaron Harrison,1626151,3
Ernie Calverley,76335,3
Ime Udoka,2137,7
Tony Fuller,76765,1
Brian Cook,2567,9
Ben McDonald,77524,4
Henry Ellenson,1627740,5
Dane Suttle,78281,2
Askia Jones,77174,1
Loren Meyer,684,3
Dennis Horner,202862,1
Mel Hirsch,77031,1
Michael Redd,2072,12
Matt Bonner,2588,12
Darrell Brown,76270,1
Scotty Pippen Jr.,1630590,1
John Salmons,2422,13
Richie Regan,77932,3
George Reynolds,77945,1
Jamario Moon,200081,5
Jake Bornheimer,76207,2
Alvin Holt,77046,1
Chuck Lowery,77416,1
Willie Somerset,78219,1
Lucious Jackson,77103,8
Marquese Chriss,1627737,6
Tom McMillen,77553,11
Jaren Jackson Jr.,1628991,6
Quinndary Weatherspoon,1629683,3
Bob Ferry,76712,10
Sonny Parker,77800,6
Josh Reaves,1629729,1
Rick Carlisle,76342,5
Fred Schaus,78075,5
Freddie Lewis,77380,2
Mickael Gelabale,101153,3
Scott Hastings,76968,11
Doc Rivers,470,13
Brett Vroman,78425,1
Royce White,203091,1
Chris Hunter,201805,1
Calvin Booth,1916,10
Britton Johnsen,2639,2
Donyell Marshall,923,15
Brodric Thomas,1630271,2
Bogdan Bogdanovic,203992,7
Sherron Collins,202395,1
Anthony Carter,1853,13
Carl Bailey,76084,1
Troy Daniels,203584,7
Ron Mercer,1500,8
Randolph Morris,201043,4
Bob Shea,78130,1
Hakeem Olajuwon,165,18
Milt Williams,78560,3
Alvin Heggs,76987,1
Jim Neal,77695,2
Norm Mager,77441,1
Sidney Hertzberg,77011,5
DeShawn Stevenson,2052,13
Frank Brian,76250,7
Dajuan Wagner,2402,4
Sam Ranzino,77912,1
Bobby Portis,1626171,9
Jerry Fowler,76745,1
Chris Bosh,2547,13
Milton Doyle,1628495,1
Andre McCarter,77504,3
Cat Barber,1627760,1
Ken Johnson,77154,1
Bobby Brown,201628,4
Brent Price,85,9
Jontay Porter,1629007,1
Bill Bolger,76196,1
Elmore Smith,78188,8
Bob Gross,76895,8
Amari Bailey,1641735,1
Robert Covington,203496,11
Acie Law,201151,4
Scott Roth,78022,3
Jeff Wilkins,78537,6
Jamaal Franklin,203479,2
Stu Lantz,77338,8
Dwayne Morton,132,1
Tony Mitchell,203183,1
Al Skinner,78167,4
Dick Knostman,77292,1
Barry Orms,77768,1
MarJon Beauchamp,1630699,2
Mel Davis,76529,4
Pat Cummings,76483,12
Nate Blackwell,76179,1
Ed Rains,77904,2
Mike Dunleavy,76616,11
Curtis Borchardt,2414,2
Quinn Cook,1626188,5
Tom Brennan,76246,1
Jason Collier,2044,5
Clarence Hermsen,77007,6
Andre Ingram,201281,2
Nick Mantis,77457,2
Mitchell Butler,348,8
Magic Johnson,77142,13
Jack McCloskey,77512,1
Gary Trent,718,9
T.J. Ford,2551,8
Ed Peterson,77841,2
World Free,76753,13
Paul McPherson,2101,1
Myles Turner,1626167,9
Luther Burden,76303,2
Day'Ron Sharpe,1630549,3
Channing Frye,101112,13
Corey Brewer,201147,13
James Southerland,203480,1
Steve Hamilton,76929,2
Shawn Kemp,431,14
Togo Palazzi,77791,6
Gary Gregor,76883,5
Kobe Bufkin,1641723,1
Jerrod Mustaf,1054,4
Duane Washington,78464,2
Alton Ford,2228,3
Hilton Armstrong,200756,6
Alex Blackwell,76180,1
Mitchell Robinson,1629011,6
Hubert Davis,93,12
Naji Marshall,1630230,4
Walter McCarty,962,10
Daniel Ochefu,1627849,1
Herm Klotz,77284,1
Jim Slaughter,78171,1
Alvin Williams,1541,9
Vlade Divac,124,16
Murray Wier,78521,1
Craig Sword,1628591,1
Red Holzman,77050,6
Brian Bowen II,1628968,2
Jim Bostic,76211,1
Darius Songaila,2443,8
Franklin Edwards,76641,7
Jerry Paulson,77816,1
Ray Felix,76704,9
Kevin Hervey,1628987,1
Carlton McKinney,77545,2
Aaron James,77115,5
Nikola Vucevic,202696,13
Facundo Campazzo,1630267,3
Bryon Russell,935,13
Quincy Lewis,1900,4
Carlik Jones,1630637,2
Jacky Dorsey,76587,3
Jeremy Lamb,203087,10
Drew Barry,1003,3
Andy Walker,78433,1
Monta Ellis,101145,12
Scott Lloyd,77396,6
Frank Saul,78063,6
Walter Davis,1453,15
Jerry Nagel,77683,1
Dave Henderson,76991,1
Keith Askins,173,9
Fred Lewis,77379,2
Bill Sharman,78126,11
Ed Gray,1516,2
Connie Norman,77729,3
Herschel Baltimore,76092,1
Andrew Gaze,1845,2
Kelan Martin,1629103,3
Lindy Waters III,1630322,3
Ernie DiGregorio,76568,5
Omri Casspi,201956,10
Jeff Dowtin Jr.,1630288,2
William Bedford,76138,6
Aaron Henry,1630565,1
Matt Thomas,1629744,3
Stan Brown,76285,2
Lawrence Moten,734,3
Mychal Thompson,78331,12
Thomas Gardner,201242,2
Rex Chapman,364,12
Ken Mayfield,77494,1
Malik Hairston,201612,2
Troy Caupain,1628505,1
John Stroud,78274,1
Donnie Boyce,671,2
Clar. Weatherspoon,221,13
Tony Price,77882,1
Tom Garrick,76790,4
Lavor Postell,2068,3
James Jones,2592,14
Ron Reed,77928,2
Tahjere McCall,1628769,1
Len Kosmalski,77302,2
Dick O'Keefe,77752,4
Zarko Paspalj,1097,1
Nick Johnson,203910,1
William Bell,76143,2
Jack Cotton,76456,1
Coty Clarke,1626262,1
Forest Able,76006,1
Eddie Griffin,2204,5
Bill Kenville,77247,6
Victor Oladipo,203506,10
Rabbit Walthour,78448,1
Coulby Gunther,76905,2
Lennie Rosenbluth,78018,2
Henry Sims,203156,4
Aron Baynes,203382,9
Kevin Gamble,333,10
David Johnson,77139,4
Glenn Robinson,299,11
Darrall Imhoff,77093,12
George Trapp,78366,6
Ryan Stack,1756,2
Simone Fontecchio,1631323,2
Tony Massenburg,763,13
Anthony Edwards,1630162,4
Larry Fogle,76728,1
Jack Eskridge,76682,1
Justin James,1629713,2
Franz Wagner,1630532,3
Mike Champion,76378,1
Archie Clark,76397,10
Quentin Grimes,1629656,3
Dave Meyers,77586,4
Jaron Blossomgame,1628417,1
Guy Sparrow,78223,3
Ernie Barrett,76114,2
Fred VanVleet,1627832,8
Greg Deane,76544,1
Josh Smith,2746,13
Earl Monroe,600006,13
Charles R. Jones,1869,2
Johnny Neumann,77705,2
Walt Gilmore,76817,1
Ryan Anderson,201583,12
Miles Plumlee,203101,7
Guy Morgan,77640,1
Jerome Harmon,76952,1
Phil Jordon,77210,7
John Collins,1628381,7
Jimmy Butler,202710,13
Sean Lampley,2253,2
Jonathan Bender,1886,8
Avery Bradley,202340,12
Loy Vaught,919,11
Mike Farmer,76694,7
Cliff T. Robinson,77986,11
Aaron Nesmith,1630174,4
Kristaps Porzingis,204001,8
Mustafa Shakur,201203,2
Rashard Lewis,1740,16
John Tschogl,78370,3
Jim Spruill,78235,1
Derrick White,1628401,7
Ed Mikan,77590,6
Keldon Johnson,1629640,5
Duop Reath,1641871,1
Ramon Rivas,77969,1
Michael Adams,149,11
Matt Walsh,101190,1
Donovan Mitchell,1628378,7
Joey Dorsey,201595,4
Leonard Miller,1631159,1
Tate George,76801,4
Jack Nichols,77713,9
Len Elmore,600010,8
Yuta Watanabe,1629139,6
Pavel Podkolzin,2750,2
Fennis Dembo,76552,1
Guerschon Yabusele,1627824,2
Keith Appling,203951,1
Tyler Davis,1629093,1
Don Barksdale,76102,4
Armon Johnson,202356,2
Shawn Marion,1890,16
Jordan Hamilton,202706,5
Damone Brown,2245,4
Ivan Rabb,1628397,2
Charles Vaughn,78409,5
Bill Hanzlik,76944,10
Doron Lamb,203117,2
Mike Sanders,78059,11
Naz Mitrou-Long,1628513,3
Chris Douglas-Roberts,201604,6
Michael Curry,688,11
Al Masino,77482,2
Charles Jones,77178,4
Dirk Nowitzki,1717,21
George Thompson,78327,1
Corliss Williamson,722,12
Jim McElroy,77528,7
Joe Buckhalter,76293,2
Elmer R. Gainer,76769,2
Daniel Santiago,2091,4
Juwan Morgan,1629752,3
Larry Cannon,76339,1
Sam Hauser,1630573,3
Willie Green,2584,12
Reggie Perry,1629617,2
Calvin Garrett,76786,4
Luke Rackley,77894,5
Rich Yonakor,78632,1
Steve Jones,77197,1
Gene Berce,76155,1
Tierre Brown,2357,4
Mike Peplowski,46,3
Devyn Marble,203906,2
Craig Smith,200783,6
Mike D'Antoni,76505,4
Bob O'Brien,77744,2
Taurean Green,201192,1
Tom Kropp,77314,2
Francisco Garcia,101128,10
Glenn Hagan,76913,1
Jay Miller,77601,2
Pierre Jackson,203510,1
Rick Brunson,1594,9
Alec Kessler,77251,4
Steven Hunter,2212,8
Charles Acton,76010,1
Joe Cooke,76440,1
Vitaly Potapenko,958,11
Alex Caruso,1627936,7
Matisse Thybulle,1629680,5
Doyle Parrack,77803,1
Arnie Ferrin,76711,3
Pepe Sanchez,2143,2
Chet Carlisle,76341,1
Tony Jackson,77100,1
Domantas Sabonis,1627734,8
Jim Holstein,77045,4
Sidney Lowe,77415,4
Jerry Reynolds,77946,8
Cezary Trybanski,2456,2
Ron Boone,76204,5
Luke Zeller,202545,1
Lonnie Shelton,78133,10
Tracy McGrady,1503,15
Ron Harper,166,15
Rickey Williams,78563,1
Lloyd Neal,77696,7
Brian Heaney,76984,1
Samardo Samuels,202396,3
Brandon Jennings,201943,9
Angel Delgado,1629116,1
Josh Selby,202729,2
Lloyd Dove,76592,2
Don Asmonga,76068,1
Jeremy Evans,202379,7
Vincent Edwards,1629053,1
Evan Eschmeyer,1915,4
A.C. Green,920,16
Bobby Cook,76438,1
Clint Capela,203991,10
Enes Freedom,202683,11
Dolph Schayes,78076,15
Hollis Thompson,203138,4
Lou Williams,101150,17
B.J. Tyler,189,1
Ralph Lewis,77383,3
Ron Harper Jr.,1631199,1
Mark Wade,78426,2
Clarence Kea,77229,2
Tyler Zeller,203092,8
Drew Gordon,204079,1
Malcolm Brogdon,1627763,8
Howie McCarty,77507,1
Claude Terry,78308,2
Ansu Sesay,1738,4
Steve Burtt,76316,4
Kevon Looney,1626172,9
Eddie Phillips,77854,1
Harold Fox,76746,1
LeBron James,2544,21
Nickeil Alexander-Walker,1629638,5
Donnell Harvey,2051,5
Bill Bridges,76253,13
Nikoloz Tskitishvili,2401,4
Kelvin Ransey,77911,6
Terry Driscoll,76603,5
Dave Magley,77442,1
Fred Hetzel,77012,6
Mark Pope,998,6
Alex Garcia,2682,2
Eddielee Wilkins,78534,6
Charlie Sitton,78164,1
Jamal Robinson,1554,1
Lee Knorek,77291,4
Tommy Green,76879,1
Bryce McGowens,1631121,2
Nate Driggers,1041,1
Wilson Washington,78471,2
Jim Owens,77784,2
Jerry Grote,76896,1
Ricky Ledo,203495,2
Doug Roth,78021,1
Thaddeus Young,201152,17
Marvin Williams,101107,15
Kobe Bryant,977,20
Byron Scott,2,14
Isaiah Todd,1630225,2
Yao Ming,2397,8
Svi Mykhailiuk,1629004,6
Harold Jamison,1942,2
Manute Bol,76195,10
Michael Sweetney,2552,4
Walt Frazier,76750,13
Mel Peterson,77842,1
Greg Bunch,76300,1
Devin Booker,1626164,9
Dennis Johnson,77141,14
Boniface Ndong,101238,1
Patrick McCaw,1627775,5
Bill Henry,77004,2
Ed Manning,77454,4
Toure' Murry,203315,2
Andy Duncan,76615,3
Frank Ramsey,77907,9
Qyntel Woods,2417,4
Pete Brennan,76245,1
Quentin Richardson,2047,13
Owen Wells,78488,1
Bob Knight,77287,1
Predrag Drobnjak,1542,4
Jose Slaughter,78172,1
Bob Wiesenhahn,78522,1
Ben Wallace,1112,16
Josh Powell,2694,7
Ed Dahler,76496,1
Jordan McRae,203895,4
JJ Redick,200755,15
Odis Allison,76029,1
Lance Blanks,76183,3
Collin Sexton,1629012,6
Jason Miskiri,1954,1
Kevin Seraphin,202338,7
Nathan Knight,1630233,3
John Wallace,961,7
Francis Crossin,76479,3
Charlie Villanueva,101111,11
Mike Conley,201144,17
John Rudometkin,78037,3
Pete Chilcutt,432,9
Jalen Hood-Schifino,1641720,0
Jerry Greenspan,76880,2
Jim Palmer,77792,3
Kermit Washington,78467,10
George King,77268,6
Horace McKinney,77546,6
Langston Galloway,204038,8
Dean Tolson,78349,3
Gene James,77116,3
Jeremy Richardson,200978,3
George Carter,76357,1
Eric Fernsten,76707,6
Charlie Paulk,77815,3
Devonte' Graham,1628984,6
Lawrence Boston,76212,1
Matt Barnes,2440,14
Clint Richardson,77950,8
Johnny Logan,77403,5
Dave Hoppen,77053,6
Greg Ballard,76091,11
Chris Welp,1846,3
Doug West,28,12
Jerrelle Benimon,203968,1
Hamady Ndiaye,202380,3
Jerome Henderson,76992,2
John Williamson,78575,5
Joe Kleine,170,15
Anthony Parker,1515,9
Charlie Share,78125,9
Jordan Hall,1631160,1
Joe Graboski,76838,13
Harrison Barnes,203084,12
Charles Bediako,1641777,0
Granville Waiters,78430,5
Shandon Anderson,1000,10
Lewis Lloyd,77395,7
Roko Ukic,101146,2
Kevin McHale,1450,13
Thomas Sanders,78060,13
Kawhi Leonard,202695,12
Anthony Gill,1630264,4
Bonzie Colson,1629045,1
Kenny Thomas,1903,11
Bob Donham,76584,4
Jim Garvin,76793,1
Harold Pressley,77881,4
Javin DeLaurier,1629602,1
James Lang,2591,1
Sundiata Gaines,202178,3
Moses Wright,1630589,1
Dwight Jones,77182,10
Gary Suiter,78277,1
Matt Bullard,672,11
Bob Martin,77478,2
A.J. Wynder,78627,1
Kadeem Allen,1628443,3
Darnell Hillman,77028,4
Bob McCann,737,5
Jaylen Brown,1627759,8
Jawad Williams,101214,3
Paul Thompson,78332,3
Fred Taylor,78298,2
Matt Mazza,77497,1
London Perrantes,1628506,1
Henry Walker,201611,5
Shane Edwards,202197,1
Anthony Brown,1626148,3
Chris Porter,2084,1
Roger Brown,76286,4
Joe Kennedy,77244,2
Vander Blue,203505,3
Dave Gunther,76906,1
Todd Mitchell,77614,1
Tiago Splitter,201168,7
Yuta Tabuse,2657,1
Tom Abernethy,76005,5
Joe Johnson,2207,18
Steve Novak,200779,11
Jameel Warney,1627866,1
Leon Powe,200796,5
Jabari Brown,203913,1
Mario Elie,53,11
Ron Behagen,76140,7
Frank Kornet,77301,2
Dominic McGuire,201187,6
Mal Graham,76843,2
Don Ohl,77751,10
Allan Houston,275,12
Lou Amundson,200811,10
Sindarius Thornwell,1628414,4
Dave Sorenson,78220,3
Cal Christensen,76394,5
Daniel Gafford,1629655,5
Jim Petersen,77839,8
Julius Erving,76681,11
Truck Robinson,77993,11
Jaden Springer,1630531,3
Danny Manning,330,15
Joe Hutton,77090,2
Tyson Wheeler,1755,1
Raymond Townsend,78365,3
Chima Moneke,1631320,1
Damjan Rudez,204014,3
Jerome Kersey,760,17
Kyle Singler,202713,6
Bobby Simmons,2250,10
Lamar Odom,1885,14
Elliot Williams,202343,4
Jim Cleamons,76402,9
Arnett Moultrie,203102,2
Skip Harlicka,76951,1
Seth Curry,203552,10
Roger Jorgensen,77213,1
Justin Jackson,1628382,6
Paul Neumann,77706,6
JaVale McGee,201580,16
God Shammgod,1539,1
Glen Selbo,78109,1
Malcolm Delaney,1627098,2
Butch Lee,77356,2
Rawle Marshall,101185,2
Ed Bartels,76117,2
Julius Randle,203944,10
Nick Calathes,201979,2
Bob Lanier,600005,14
Kirk Snyder,2745,4
Chuma Okeke,1629643,4
Isaiah Joe,1630198,4
Alex Bradley,76228,1
Len Chappell,76382,9
Ray Epps,76678,1
Jack Maddox,77439,1
Will Blalock,200807,1
Frank Jackson,1628402,5
Vern Mikkelsen,77593,10
Otis Howard,77069,1
Edy Tavares,204002,2
Bruno Sundov,1743,7
Roy Hurley,77086,1
Brandon Boston Jr.,1630527,2
Dave Fedor,76697,1
Theo Maledon,1630177,4
Anzejs Pasecniks,1628394,2
Eddie Jordan,77205,7
Roy Hibbert,201579,9
Pero Antic,203544,2
Alan Hardy,76947,2
Khris Middleton,203114,12
Danny Green,201980,15
Jack Coleman,76414,9
Hassan Whiteside,202355,10
Aleksandar Radojevic,1893,2
Royce O'Neale,1626220,7
MarShon Brooks,202705,5
Mehmet Okur,2246,10
Delonte West,2753,8
Rick Barry,600013,10
Dorian Finney-Smith,1627827,8
Nate DeLong,76551,1
Chris King,12,3
Andrew Wiggins,203952,10
Rudy LaRusso,77340,10
Mario Chalmers,201596,9
Rodney Purvis,1628681,1
Mike Newlin,77710,11
Gus Gerard,76802,5
Khalid Reeves,234,6
Charlie Yelverton,78631,1
Mike James,1628455,2
Alex Stivrins,78261,2
Robin Jones,77194,2
Cam Reynolds,1629244,2
Andrew Nembhard,1629614,2
Wayne Radford,77897,1
Bill Garnett,76785,4
Carlos Delfino,2568,8
Joe Bryant,76290,8
Bob Portman,77878,4
Ruben Garces,2092,1
Dakota Mathias,1629751,2
Trendon Watford,1630570,3
Patrick Ewing,201607,1
Andrew White III,1628510,1
Bill Martin,77481,3
Terry Mills,371,11
Robert Traylor,1714,7
Tyus Edney,721,4
Troy Murphy,2211,12
Deandre Ayton,1629028,6
Omer Yurtseven,1630209,3
Joe Cooper,76443,3
Pablo Prigioni,203143,4
Dick Miller,77602,1
Rudy Hackett,76910,1
Erik Murphy,203513,1
Carlos Ogden,77747,2
Butch Graves,76855,1
Ralph Siewert,78148,1
Josh Akognon,203006,1
Shea Seals,1578,1
JamesOn Curry,201191,1
Leo Kubiak,77317,1
Stephen Howard,1128,4
Gary Bergen,76156,1
Jonny Flynn,201938,3
George McCloud,45,12
Solomon Jones,200780,8
Henry Darcey,76506,1
John Dillon,76571,1
Clifford Rozier,32,4
Billyray Bates,76121,4
Tom Heinsohn,76988,9
Alvin Scott,78095,8
Greg Lee,77360,1
Mike Glenn,76822,10
Ed Kasid,77225,1
Kalin Lucas,203564,2
Isaiah Wilson,78580,1
Ken Murray,77675,3
Billy Hassett,76967,2
Chris Webber,185,15
Bert Cook,76434,1
Magnum Rolle,202375,0
Laron Profit,1919,4
Bob Arnzen,76064,1
Josh Harrellson,202725,3
Deyonta Davis,1627738,3
Jack Cooley,204022,2
Andy Tonkovich,78353,1
Ryan Bowen,1763,10
Steve Colter,306,8
Garrison Mathews,1629726,5
Louis King,1629663,4
Bruce Brown,1628971,6
Alexander Ellis,76658,2
Ron Sobie,78216,4
John Lucas,77419,14
Damyean Dotson,1628422,5
Darius Washington,200827,1
Aaron McKie,243,13
Joe Holup,77049,3
Matt Wenstrom,78492,1
Mike O'Neill,77767,1
Sean Green,76875,3
Talvin Skinner,78168,2
Tony Farmer,1108,2
Gorgui Dieng,203476,10
Dale Wilkinson,78538,1
Rolando Blackman,76176,13
Jamie Feick,994,5
Joe Harris,203925,10
Greg Minor,65,5
Marshall Plumlee,1627850,2
Johnny Davis,76526,10
Desmond Ferguson,2724,1
Dru Smith,1630696,2
Salah Mejri,1626257,4
John Wall,202322,11
Michael Porter Jr.,1629008,5
John Cox,76463,1
Mitchell Creek,1628249,1
Shane Larkin,203499,4
Leo Mogus,77622,4
Sherman Douglas,428,12
Joe Pace,77788,2
Ed Smith,78187,1
Maury King,77272,2
Dwyane Wade,2548,16
Stan Pietkiewicz,77858,3
JT Thor,1630550,3
Anthony Morrow,201627,9
Stacey King,351,8
Terry Teagle,78304,11
Sam Jacobson,1734,3
Frankie King,701,2
Leon Wood,78611,6
Matt Williams Jr.,1628475,1
Gary Payton II,1627780,8
Marcus Sasser,1631204,1
Terence Stansbury,78241,3
Chris McCullough,1626191,3
Brandon Clarke,1629634,4
Ben Gordon,2732,11
Michael Davis,76530,1
Abdel Nader,1627846,5
T.J. Warren,203933,8
Hot Rod Williams,73,13
Martin Muursepp,982,2
Al Bianchi,76160,10
Andre Roberson,203460,7
Wyndol Gray,76863,2
Jose Ortiz,77771,2
Brant Weidner,78484,1
Bernard King,77264,14
Jim Smith,78191,2
Dennis Hamilton,76926,2
Jackie Moore,77634,3
Brandan Wright,201148,10
Terry Crosby,76475,1
Ed Davis,202334,12
Randy Allen,76025,2
Cedric Simmons,200759,3
Arvydas Sabonis,717,7
Marcus Paige,1627779,1
Michael Dickerson,1722,5
Bill Thieben,78312,2
Steven Hill,201631,1
Trey Lyles,1626168,8
Max Strus,1629622,5
Ron Brewer,76249,8
Michael Frazier II,1626187,1
Tyler Hall,1629788,1
John Duren,76619,3
Steve Henson,1667,7
Steve Stipanovich,78257,5
Peyton Watson,1631212,2
Peter Maravich,77458,1
Tyler Cavanaugh,1628463,2
Gary Grant,202,13
Lancaster Gordon,76834,4
John Thomas,1519,5
Lafayette Lever,77376,11
George Wilson,78579,7
Moe Becker,76137,1
Taj Gibson,201959,14
Keith Jennings,24,3
Coby Dietrick,76567,7
Andre Emmett,2765,2
Bruce Douglas,76588,1
Malcolm Hill,1630792,2
Jarvis Varnado,202363,2
Joe Colone,76422,1
Nate Darling,1630268,1
Tobias Harris,202699,13
Kevin Murphy,203122,1
Darrell Lockhart,77399,1
Anthony Mason,193,13
Jamal Mashburn,469,11
Steve Hawes,76971,10
Harthorne Wingo,78596,4
Harold Keeling,77233,1
Kendall Marshall,203088,4
Aaron Holiday,1628988,6
Jim Paxson,77819,11
Rayjon Tucker,1629730,3
Erik McCree,1628571,1
Bobby Hurley,310,5
Grant Hill,255,18
Matt Zunic,78650,1
Quenton Jackson,1631245,1
Mikki Moore,1630,13
Randy Smith,78200,12
Naz Reid,1629675,5
Shaquille Harrison,1627885,6
Jay Huff,1630643,2
Mark Acres,76009,6
Ennis Whatley,941,10
Steve Courtin,76459,1
Jason Maxiell,101131,10
Rudy Fernandez,201164,4
Scott Machado,203159,2
Alexander Rosenberg,78017,1
Sharone Wright,412,4
Steve Mix,77618,13
Paul Walther,78447,6
Ray Owes,1077,1
Johnny Kerr,77248,12
Walker Kessler,1631117,2
Gerard King,1562,3
Mike Silliman,78152,1
Dale Ellis,107,17
Xavier Cooks,1641645,1
Larry Sykes,1132,1
Marlon Garnett,1831,1
Armond Hill,77024,8
Jeff Martin,77474,2
Calbert Cheaney,384,13
Patrick Eddie,76635,1
Hub Reed,77927,7
Lonny Baxter,2437,4
Marcus Garrett,1630585,1
Kevin Brooks,76265,3
Eddie House,2067,11
Josh Howard,2572,10
Corey Gaines,76770,5
Dave Piontek,77862,7
Greg Butler,76320,3
Emmanuel Mudiay,1626144,6
Lou Roe,691,2
Neil Johnson,77161,4
Earl Tatum,78294,4
Tyler Ulis,1627755,3
Bill McGill,77531,3
Jordan Miller,1641757,1
Michael Beasley,201563,11
Wesley Person,445,11
Uros Slokar,101166,1
Joe Ruklick,78040,3
Corie Blount,916,11
Ky Bowman,1629065,1
Andre Miller,1889,17
Rory Sparrow,600009,12
Jameer Nelson,2749,14
Jodie Meeks,201975,10
Johnny O'Bryant III,203948,4
Kenny Williams,78555,4
James Singleton,101189,5
Jason Lawson,1535,1
Ed Searcy,78105,1
Chuck Gilmur,76818,5
Kenyon Martin,2030,15
Josh Green,1630182,4
Talen Horton-Tucker,1629659,5
Joe Bradley,76232,1
Carlos Clark,76398,2
David Rivers,77970,3
Al Lujack,77423,1
Thomas Bryant,1628418,7
Frank Brickowski,783,12
Zigmund Mihalik,77589,1
Charles Jones,279,15
Mel Turpin,78386,5
Thales McReynolds,77566,1
Jared Reiner,2876,2
Kelly Tripucka,78369,10
Rick Fox,296,13
Clemon Johnson,77136,10
Mike Flynn,76727,2
Curtis Perry,77835,8
Garrett Temple,202066,14
Cory Joseph,202709,13
Wally Anderzunas,76048,1
Chaundee Brown Jr.,1630602,1
Darington Hobson,202359,1
Matt Fish,900,3
Don Collins,76418,6
Mike Scott,203118,9
Joe Mullaney,77659,1
Elias Harris,203548,1
Litterial Green,1036,5
Brandon Rush,201575,9
Norm Van Lier,78406,10
Ricky Council IV,1641741,0
Walter Jordan,77209,1
Kyle Kuzma,1628398,7
Frank Selvy,78113,9
Jud Buechler,146,12
Lionel Simmons,1489,7
Cliff Williams,78543,1
Christian Eyenga,201963,2
Terry Tyler,78390,11
Brian Howard,77065,2
Rudy Macklin,77435,3
Mike Riordan,77966,9
Claude English,76674,1
Harry Boykoff,76224,2
Paul Reed,1630194,4
Tony Gaffney,202070,0
Tom Payne,77823,1
Levi Fontaine,76731,1
Jackie Robinson,77989,3
Richie Frahm,2499,4
Ron Carter,76361,2
John Janisch,77120,2
Felton Spencer,280,12
Cliff Meely,77570,5
William Cunningham,1061,2
Jarace Walker,1641716,1
Kevin Duckworth,404,11
Gene Rock,78001,1
Gabe Pruitt,201172,2
Jarrett Jack,101127,13
Todd Fuller,957,5
Lamar Stevens,1630205,4
Quincy Douby,200763,3
KJ McDaniels,203909,3
Gheorghe Muresan,49,6
Hasheem Thabeet,201934,5
Tony White,78514,1
LaPhonso Ellis,111,11
Sam Sibert,78144,1
Gary Gray,76859,1
Shaedon Sharpe,1631101,2
Rowland Garrett,76789,5
Jalen Pickett,1629618,1
Olumide Oyedeji,2071,3
George Brown,76273,1
Frank Williams,2421,3
McKinley Wright IV,1630593,2
Lance Thomas,202498,9
Dennis DuVal,76623,2
Wali Jones,77198,10
Saul Mariaschin,77462,1
Tyrone Hill,238,14
Lew Hitch,77032,6
Demetrius Jackson,1627743,3
Hank McDowell,77527,6
John Thompson,78328,2
Paul Pierce,1718,19
Rastko Cvetkovic,687,1
Mack Calvin,76336,4
Boris Diaw,2564,14
Myles Powell,1629619,1
Eldo Garrett,76788,5
Fred Brown,76272,13
Nenad Krstic,2420,7
Jalen Wilson,1630592,1
Ken Durrett,76622,4
Rod Strickland,393,17
Wallace Jones,77199,3
Jack Marin,77463,11
Darrick Martin,239,13
Brandon Ingram,1627742,8
Kevin Thompson,78329,1
Bonzi Wells,1719,10
Bennie Swain,78283,1
Antonio McDyess,686,15
Dexter Cambridge,76337,1
Delon Wright,1626153,9
Howard Porter,77875,7
Terry Furlow,76767,4
Zoran Planinic,2565,3
Cason Wallace,1641717,1
Bill Walton,78450,10
Nate Robinson,101126,11
John Roche,78000,4
Marcus Williams,201173,2
Ashton Hagans,1630204,1
Erick Dampier,956,16
Jonathan Gibson,1626780,2
Oleksiy Pecherov,200762,3
James Harden,201935,15
Larry Stewart,1125,5
Willie White,78515,2
Mark Sibley,78145,1
Derek Grimm,1575,1
AJ Griffin,1631100,2
Tom Hovasse,77064,1
Charlie Tyra,78391,5
Arnie Risen,77967,10
Scott English,76675,1
Winford Boynes,76225,3
Leandro Bolmaro,1630195,2
Kenny Payne,77822,4
Flynn Robinson,77988,7
Reggie Carter,76360,2
Corey Williams,101258,2
Scott Williams,281,15
Scott Meents,77571,2
Norris Cole,202708,6
Don Anielak,76049,1
Terrico White,202358,0
Rodney Buford,1934,5
Sean McDermott,1630253,1
Otis Thorpe,901,17
Jimmy Collins,76419,2
Frankie Sanders,78057,2
Kim English,203119,1
Erwin Mueller,77658,7
Vin Baker,452,13
Jaylen Clark,1641740,0
Jason Thompson,201574,8
Stojko Vrankovic,1037,5
Nick Vanos,78407,2
Tyler Lydon,1628399,2
Thomas Jordan,77208,1
