Name,ID,Weight
dick fitzgerald,76719,0.00
vincenzo esposito,76683,0.00
mike higgins,1848,0.00
peter maravich,77458,0.00
jack phelan,77850,0.00
marion cluggish,76408,0.00
mark wade,78426,0.00
irv kiffin,77255,0.00
stan kimbrough,77261,0.00
desmond penigar,2667,0.00
rick calloway,76334,0.00
eric anderson,944,0.00
othello hunter,201629,0.00
john edwards,2823,0.00
radisav curcic,76488,0.00
donald whiteside,1126,0.00
matt mazza,77497,0.00
fred christ,76393,0.00
jim reid,77935,0.00
kevin salvadori,1089,0.00
steve goodrich,1864,0.00
ruben wolkowyski,2106,0.00
predrag savovic,2453,0.00
al carlson,76343,0.00
courtney sims,201235,0.00
alvin sims,1591,0.00
charles acton,76010,0.00
trevon scott,1630286,0.00
sergei bazarevich,76128,0.00
moe becker,76137,0.00
mike o'neill,77767,0.00
corey crowder,76482,0.00
gundars vetra,78415,0.00
elmo morgenthaler,77642,0.00
frido frey,76757,0.00
paris bass,1628238,0.00
bob o'brien,77744,0.00
william cunningham,1061,0.00
gene ollrich,77764,0.00
john mills,77606,0.00
dick eichhorst,76651,0.00
ian lockhart,1100,0.00
andy o'donnell,77746,0.00
darius washington,200827,0.00
terry dozier,76596,0.00
pepe sanchez,2143,0.00
jay taylor,78297,0.00
mike bytzura,76323,0.00
kirk penney,2632,0.00
brett szabo,1136,0.00
juaquin hawkins,1038,0.00
horace jenkins,2798,0.00
al miksis,77594,0.00
fred vinson,1844,0.00
ray ellefson,76655,0.00
phil farbman,76692,0.00
aleksandar djordjevic,1059,0.00
howie janotta,77122,0.00
norman black,76174,0.00
tyrone britt,76258,0.00
tang hamilton,2347,0.00
marques bragg,66,0.00
forest weber,78479,0.00
fred sheffield,78131,0.00
stanley jackson,77109,0.00
chris harris,76958,0.00
zarko paspalj,1097,0.00
jim browne,76287,0.00
clint mcdaniel,723,0.00
melvin sanders,2684,0.00
wayne englestad,76671,0.00
kevin burleson,101207,0.00
nate driggers,1041,0.00
hiram fuller,2673,0.00
howard nathan,77690,0.00
eddie basden,101188,0.00
harry miller,77600,0.00
matt othick,77777,0.00
ben scharnus,78073,0.00
craig sword,1628591,0.00
george a. pastushok,77807,0.00
gerald brown,1871,0.00
jeff sheppard,1852,0.00
richard morton,77652,0.00
john w. hazen,76982,0.00
harold kottman,77304,0.00
aaron swinson,78286,0.00
bob gantt,76776,0.00
evric gray,1026,0.00
cezary trybanski,2456,0.00
alexander rosenberg,78017,0.00
ken menke,77581,0.00
boniface ndong,101238,0.00
jack eskridge,76682,0.00
dan godfread,76827,0.00
joao vianna,78416,0.00
al negratti,77698,0.00
clint wager,78427,0.00
a.j. wynder,78627,0.00
norman richardson,2369,0.00
tony bobbitt,2800,0.00
steven hill,201631,0.00
dennis nutt,77738,0.00
arvydas macijauskas,101178,0.00
nat frankel,76749,0.00
bill mayfield,77495,0.00
winfred jacobs,77112,0.00
cedric jackson,202132,0.00
dexter boney,1121,0.00
virgil vaughn,78411,0.00
anthony pullard,77890,0.00
charlie parsley,77804,0.00
george grimshaw,76893,0.00
bill fenley,76706,0.00
demetrius calip,76332,0.00
audley brindley,76255,0.00
vester marshall,77468,0.00
don grate,76854,0.00
herm fuetsch,76763,0.00
david cooke,76439,0.00
jeff lebo,77354,0.00
george pearcy,77825,0.00
don hanrahan,76938,0.00
thomas barr,76113,0.00
gary voce,78419,0.00
michael davis,76530,0.00
ralph wells,78489,0.00
henry pearcy,77826,0.00
irving thomas,78317,0.00
stephen thompson,78333,0.00
craig spitzer,78231,0.00
chet aubuchon,76071,0.00
yuta tabuse,2657,0.00
stevin smith,1478,0.00
herschel baltimore,76092,0.00
gary alexander,76022,0.00
mark bradtke,1361,0.00
ruben garces,2092,0.00
kelly mccarty,1820,0.00
bob hogsett,77037,0.00
sherwin raiken,77903,0.00
dale hamilton,76925,0.00
fred paine,77790,0.00
ike fontaine,1829,0.00
torgeir bryn,76292,0.00
dan king,77266,0.00
eric johnson,77145,0.00
james blackwell,1806,0.00
joe bradley,76232,0.00
noel felix,101230,0.00
ed earle,76630,0.00
bill miller,77605,0.00
antoine rigaudeau,2541,0.00
lonnie eggleston,76648,0.00
bob shea,78130,0.00
mel mccants,77502,0.00
adam harrington,2492,0.00
worthy patterson,77814,0.00
jerry fowler,76745,0.00
peter aluma,1824,0.00
hank lefkowitz,77367,0.00
tom copa,76446,0.00
walt miller,77604,0.00
alvin heggs,76987,0.00
kurk lee,77362,0.00
joe fabel,76690,0.00
desmond ferguson,2724,0.00
matt wenstrom,78492,0.00
jerry baskerville,76119,0.00
myles patrick,77808,0.00
derek grimm,1575,0.00
jack rocker,78002,0.00
richard coffey,76410,0.00
cliff williams,78543,0.00
norman glick,76823,0.00
jim spruill,78235,0.00
matthew hickey,77016,0.00
keith owens,77785,0.00
jimmy carruth,1131,0.00
dan tieman,78342,0.00
chris munk,77664,0.00
steve bucknall,76294,0.00
ed kasid,77225,0.00
mel hirsch,77031,0.00
alex blackwell,76180,0.00
charles thomas,78316,0.00
gary suiter,78277,0.00
cedric bozeman,200841,0.00
gino sovran,78221,0.00
howie rader,77895,0.00
sharrod ford,101213,0.00
cedric ball,76090,0.00
makhtar n'diaye,1823,0.00
robert churchwell,928,0.00
ramon rivas,77969,0.00
matt guokas,76909,0.00
cedric lewis,736,0.00
ivan mcfarlin,200829,0.00
julius nwosu,1022,0.00
herm klotz,77284,0.00
skeeter henry,77003,0.00
rock lee,77363,0.00
brent scott,1064,0.00
todd mundt,942,0.00
ben gillery,76812,0.00
mike hall,200837,0.00
leonard taylor,78301,0.00
deb smith,78182,0.00
al lucas,77417,0.00
shea seals,1578,0.00
roger jorgensen,77213,0.00
hal crisler,76470,0.00
geno carlisle,2367,0.00
nate darling,1630268,0.00
tom callahan,76333,0.00
devin green,101209,0.00
raymond brown,76282,0.00
red dehnert,76548,0.00
keith langford,101247,0.00
doug sims,78159,0.00
bob wood,78612,0.00
henry darcey,76506,0.00
dick murphy,77672,0.00
rastko cvetkovic,687,0.00
jarron cumberland,1629600,0.00
jim zoet,78647,0.00
howie mccarty,77507,0.00
don asmonga,76068,0.00
ralph siewert,78148,0.00
erik daniels,2845,0.00
patrick eddie,76635,0.00
bob hahn,76914,0.00
roger powell,101232,0.00
ned endress,76669,0.00
wallace sydnor,78287,0.00
ben goldfaden,76829,0.00
matt walsh,101190,0.00
trevor winter,1868,0.00
ray ramsey,77908,0.00
steven smith,200848,0.00
garth joseph,2123,0.00
alvin holt,77046,0.00
gene rock,78001,0.00
zigmund mihalik,77589,0.00
jaysean paige,1629873,0.00
rabbit walthour,78448,0.00
harold johnson,77151,0.00
ken keller,77234,0.00
frank mangiapane,77453,0.00
armand cure,76489,0.00
al lujack,77423,0.00
log vander velden,78403,0.00
james scott,1109,0.00
bob naber,77681,0.00
larry sykes,1132,0.00
trayvon palmer,1629309,0.00
gene gillette,76813,0.00
jason miskiri,1954,0.00
jack maddox,77439,0.00
brandin knight,2688,0.00
garland o'shields,77774,0.00
tom hovasse,77064,0.00
maurice baker,2486,0.00
robert rose,78016,0.00
gorham getchell,76805,0.00
al jackson,77099,0.00
terrance roberson,2121,0.00
lou spicer,78230,0.00
derek hood,1967,0.00
derrick phelps,74,0.00
ibrahim kutluay,2825,0.00
chet mcnabb,77557,0.00
bill downey,76593,0.00
norm baker,76089,0.00
ken corley,76451,0.00
don eliason,76653,0.00
alex scales,2637,0.00
leon brown,76278,0.00
mark baker,1858,0.00
cedric hunter,77083,0.00
chris mccray,200840,0.00
mike champion,76378,0.00
andy panko,1950,0.00
deng gai,101184,0.00
rob rensberger,77942,0.00
pete lalich,77329,0.00
jonathan kerner,1801,0.00
tarik phillip,1629341,0.00
marqus blakely,202392,0.00
kenny hasbrouck,202238,0.00
tony gaffney,202070,0.00
brian butch,202221,0.00
curtis jerrells,201998,0.00
makhtar n'diaye,1626122,0.00
diamon simpson,202067,0.00
